project_name,builder_name,city,county,state,lat,long,attached_detached,unit_size_min,unit_size_max,minprice_1,maxprice_1,status,typicallotsize,sales_rate,sales_rate_last_three_months,total_units_planned,total_units_sold,total_remaining,zip_code,communitytype,master_plan,lot_width_variations,monthly_sales,total_units_remaining,yyyymm
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,5,23,201907
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,3,20,201908
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,6,14,201909
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,7,45,201910
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,4,41,201911
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,3,38,201912
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,4,34,202001
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,3,31,202002
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,4,27,202003
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,4,23,202004
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,3,20,202005
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,4,16,202006
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,4,12,202007
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,3,9,202008
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,2,7,202009
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,3,4,202010
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,2,2,202011
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,1,40,202012
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,2,38,202101
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,3,35,202102
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,4,31,202103
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,5,26,202104
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,4,22,202105
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,5,17,202106
Travisso/Capri,Taylor Morrison,Leander,Travis,TX,30.524484,-97.898824,Detached,1777,2952,416990,717990,ACTIVE PROJECT,7500,2.6,4.666666667,239,223,16,78641,Master Plan,Travisso,50,1,16,202107
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,1,13,201901
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,1,12,201902
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,1,17,201903
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,1,16,201904
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,1,15,201905
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,1,14,201906
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,1,14,201907
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,1,13,201908
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,2,11,201909
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,2,9,201910
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,1,8,201911
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,2,36,201912
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,11,32,202001
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,12,20,202002
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,2,18,202003
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,1,17,202004
Travisso/Florence,Toll Brothers,Leander,Travis,TX,30.524331,-97.899473,Detached,3416,5046,688995,759995,ACTIVE PROJECT,11600,1.84,1.333333333,167,159,8,78641,Master Plan,Travisso,80,2,15,202005
